vignette_id,run_id,model,d_i,n_voices_in_run
BANCO-005,6,google/gemma-4-31b-it,0.0741925382,16
BANCO-005,7,openai/gpt-4o,0.1112104544,16
BANCO-005,7,anthropic/claude-sonnet-4.5,0.0847873792,16
BANCO-005,7,google/gemini-2.5-flash,0.0831372235,16
BANCO-005,7,mistralai/ministral-14b-2512,0.1265230486,16
BANCO-005,7,mistralai/mistral-large-2512,0.0952066713,16
BANCO-005,7,meta-llama/llama-3.3-70b-instruct,0.1153851238,16
BANCO-005,7,qwen/qwen3.7-plus,0.0763174345,16
BANCO-005,7,x-ai/grok-4.3,0.1052307387,16
BANCO-005,7,google/gemini-3-flash-preview,0.0763890447,16
BANCO-005,7,anthropic/claude-haiku-4.5,0.1068125935,16
BANCO-005,7,google/gemma-4-26b-a4b-it,0.0829809176,16
BANCO-005,7,deepseek/deepseek-v4-flash,0.0820022446,16
BANCO-005,7,minimax/minimax-m3,0.1605069135,16
BANCO-005,7,z-ai/glm-5.2,0.1048798404,16
BANCO-005,7,deepseek/deepseek-v4-pro,0.0822510983,16
BANCO-005,7,google/gemma-4-31b-it,0.0871048548,16
BANCO-005,8,openai/gpt-4o,0.0932205535,15
BANCO-005,8,anthropic/claude-sonnet-4.5,0.0821323601,15
BANCO-005,8,google/gemini-2.5-flash,0.0757832764,15
BANCO-005,8,mistralai/ministral-14b-2512,0.0916094818,15
BANCO-005,8,mistralai/mistral-large-2512,0.0874615385,15
BANCO-005,8,meta-llama/llama-3.3-70b-instruct,0.1049937312,15
BANCO-005,8,qwen/qwen3.7-plus,0.0700733518,15
BANCO-005,8,x-ai/grok-4.3,0.0932310048,15
BANCO-005,8,google/gemini-3-flash-preview,0.0634361138,15
BANCO-005,8,anthropic/claude-haiku-4.5,0.1053486152,15
BANCO-005,8,google/gemma-4-26b-a4b-it,0.0769753682,15
BANCO-005,8,deepseek/deepseek-v4-flash,0.0726001374,15
BANCO-005,8,z-ai/glm-5.2,0.0932306880,15
BANCO-005,8,deepseek/deepseek-v4-pro,0.0793972886,15
BANCO-005,8,google/gemma-4-31b-it,0.0700745501,15
BANCO-005,9,openai/gpt-4o,0.0966924278,15
BANCO-005,9,anthropic/claude-sonnet-4.5,0.0963659693,15
BANCO-005,9,google/gemini-2.5-flash,0.0739551116,15
BANCO-005,9,mistralai/ministral-14b-2512,0.1056528553,15
BANCO-005,9,mistralai/mistral-large-2512,0.0971371090,15
BANCO-005,9,meta-llama/llama-3.3-70b-instruct,0.1027093328,15
BANCO-005,9,qwen/qwen3.7-plus,0.0694117260,15
BANCO-005,9,x-ai/grok-4.3,0.0879179935,15
BANCO-005,9,google/gemini-3-flash-preview,0.0695073076,15
BANCO-005,9,anthropic/claude-haiku-4.5,0.0937864424,15
BANCO-005,9,google/gemma-4-26b-a4b-it,0.0728682288,15
BANCO-005,9,deepseek/deepseek-v4-flash,0.0709307250,15
BANCO-005,9,z-ai/glm-5.2,0.0849294360,15
BANCO-005,9,deepseek/deepseek-v4-pro,0.0825605295,15
BANCO-005,9,google/gemma-4-31b-it,0.0745200571,15
BANCO-005,10,openai/gpt-4o,0.0945997916,16
BANCO-005,10,anthropic/claude-sonnet-4.5,0.0994256612,16
BANCO-005,10,google/gemini-2.5-flash,0.0771253486,16
BANCO-005,10,mistralai/ministral-14b-2512,0.1033584333,16
BANCO-005,10,mistralai/mistral-large-2512,0.0950988521,16
BANCO-005,10,meta-llama/llama-3.3-70b-instruct,0.1094315565,16
BANCO-005,10,qwen/qwen3.7-plus,0.0780658237,16
BANCO-005,10,x-ai/grok-4.3,0.0955143380,16
BANCO-005,10,google/gemini-3-flash-preview,0.0733797316,16
BANCO-005,10,anthropic/claude-haiku-4.5,0.0796035371,16
BANCO-005,10,google/gemma-4-26b-a4b-it,0.0719260614,16
BANCO-005,10,deepseek/deepseek-v4-flash,0.0952706045,16
BANCO-005,10,minimax/minimax-m3,0.0869277177,16
BANCO-005,10,z-ai/glm-5.2,0.0761614360,16
BANCO-005,10,deepseek/deepseek-v4-pro,0.0913040381,16
BANCO-005,10,google/gemma-4-31b-it,0.0952442441,16
BANCO-005,11,openai/gpt-4o,0.0989346906,16
BANCO-005,11,anthropic/claude-sonnet-4.5,0.0799659488,16
BANCO-005,11,google/gemini-2.5-flash,0.0763184800,16
BANCO-005,11,mistralai/ministral-14b-2512,0.1013508579,16
BANCO-005,11,mistralai/mistral-large-2512,0.0890801261,16
BANCO-005,11,meta-llama/llama-3.3-70b-instruct,0.1079708434,16
BANCO-005,11,qwen/qwen3.7-plus,0.0716535286,16
BANCO-005,11,x-ai/grok-4.3,0.1021757847,16
BANCO-005,11,google/gemini-3-flash-preview,0.0747085971,16
BANCO-005,11,anthropic/claude-haiku-4.5,0.0974394289,16
BANCO-005,11,google/gemma-4-26b-a4b-it,0.0759736508,16
BANCO-005,11,deepseek/deepseek-v4-flash,0.0696296697,16
BANCO-005,11,minimax/minimax-m3,0.0952348204,16
BANCO-005,11,z-ai/glm-5.2,0.0816570292,16
BANCO-005,11,deepseek/deepseek-v4-pro,0.0833240766,16
BANCO-005,11,google/gemma-4-31b-it,0.0757113681,16
BANCO-005,12,openai/gpt-4o,0.0906438540,15
BANCO-005,12,anthropic/claude-sonnet-4.5,0.0835630509,15
BANCO-005,12,google/gemini-2.5-flash,0.0758126498,15
BANCO-005,12,mistralai/ministral-14b-2512,0.0984862989,15
BANCO-005,12,mistralai/mistral-large-2512,0.0881753306,15
BANCO-005,12,meta-llama/llama-3.3-70b-instruct,0.0992829881,15
BANCO-005,12,qwen/qwen3.7-plus,0.0656845763,15
BANCO-005,12,x-ai/grok-4.3,0.1324061098,15
BANCO-005,12,google/gemini-3-flash-preview,0.0663131539,15
BANCO-005,12,anthropic/claude-haiku-4.5,0.1026943807,15
BANCO-005,12,google/gemma-4-26b-a4b-it,0.0773469920,15
BANCO-005,12,deepseek/deepseek-v4-flash,0.0783696202,15
BANCO-005,12,z-ai/glm-5.2,0.0736705097,15
BANCO-005,12,deepseek/deepseek-v4-pro,0.0731148913,15
BANCO-005,12,google/gemma-4-31b-it,0.0716199480,15
BANCO-005,13,openai/gpt-4o,0.0984240562,15
BANCO-005,13,anthropic/claude-sonnet-4.5,0.0761519974,15
BANCO-005,13,google/gemini-2.5-flash,0.0809107680,15
BANCO-005,13,mistralai/ministral-14b-2512,0.1129567581,15
BANCO-005,13,mistralai/mistral-large-2512,0.1028860382,15
BANCO-005,13,meta-llama/llama-3.3-70b-instruct,0.1113679674,15
BANCO-005,13,qwen/qwen3.7-plus,0.0737972198,15
BANCO-005,13,x-ai/grok-4.3,0.0963422055,15
BANCO-005,13,google/gemini-3-flash-preview,0.0754481099,15
BANCO-005,13,anthropic/claude-haiku-4.5,0.0974210669,15
BANCO-005,13,google/gemma-4-26b-a4b-it,0.0718922203,15
BANCO-005,13,deepseek/deepseek-v4-flash,0.0719234581,15
BANCO-005,13,z-ai/glm-5.2,0.0830392873,15
BANCO-005,13,deepseek/deepseek-v4-pro,0.0839644907,15
BANCO-005,13,google/gemma-4-31b-it,0.0778718337,15
BANCO-005,14,openai/gpt-4o,0.1011563584,16
BANCO-005,14,anthropic/claude-sonnet-4.5,0.0799038023,16
BANCO-005,14,google/gemini-2.5-flash,0.0784410074,16
BANCO-005,14,mistralai/ministral-14b-2512,0.1102622832,16
BANCO-005,14,mistralai/mistral-large-2512,0.0930486397,16
BANCO-005,14,meta-llama/llama-3.3-70b-instruct,0.1078634345,16
BANCO-005,14,qwen/qwen3.7-plus,0.0719089887,16
BANCO-005,14,x-ai/grok-4.3,0.0884941708,16
BANCO-005,14,google/gemini-3-flash-preview,0.0710302940,16
BANCO-005,14,anthropic/claude-haiku-4.5,0.0851876345,16
BANCO-005,14,google/gemma-4-26b-a4b-it,0.0640279955,16
BANCO-005,14,deepseek/deepseek-v4-flash,0.0704295399,16
BANCO-005,14,minimax/minimax-m3,0.0894526887,16
BANCO-005,14,z-ai/glm-5.2,0.0815904088,16
BANCO-005,14,deepseek/deepseek-v4-pro,0.0763188461,16
BANCO-005,14,google/gemma-4-31b-it,0.0851948867,16
BANCO-005,15,openai/gpt-4o,0.1014822481,16
BANCO-005,15,anthropic/claude-sonnet-4.5,0.0743211198,16
BANCO-005,15,google/gemini-2.5-flash,0.0765735744,16
BANCO-005,15,mistralai/ministral-14b-2512,0.1165504824,16
BANCO-005,15,mistralai/mistral-large-2512,0.0929229672,16
BANCO-005,15,meta-llama/llama-3.3-70b-instruct,0.1143282240,16
BANCO-005,15,qwen/qwen3.7-plus,0.0710104567,16
BANCO-005,15,x-ai/grok-4.3,0.1024115169,16
BANCO-005,15,google/gemini-3-flash-preview,0.0686892727,16
BANCO-005,15,anthropic/claude-haiku-4.5,0.0819847931,16
BANCO-005,15,google/gemma-4-26b-a4b-it,0.0746433427,16
BANCO-005,15,deepseek/deepseek-v4-flash,0.0744579138,16
BANCO-005,15,minimax/minimax-m3,0.0996987577,16
BANCO-005,15,z-ai/glm-5.2,0.0817712583,16
BANCO-005,15,deepseek/deepseek-v4-pro,0.0848876934,16
BANCO-005,15,google/gemma-4-31b-it,0.1037446371,16
BANCO-005,16,openai/gpt-4o,0.0946909797,16
BANCO-005,16,anthropic/claude-sonnet-4.5,0.0765869153,16
BANCO-005,16,google/gemini-2.5-flash,0.0740995719,16
BANCO-005,16,mistralai/ministral-14b-2512,0.0987416032,16
BANCO-005,16,mistralai/mistral-large-2512,0.1012588429,16
BANCO-005,16,meta-llama/llama-3.3-70b-instruct,0.1082639464,16
BANCO-005,16,qwen/qwen3.7-plus,0.0793642676,16
BANCO-005,16,x-ai/grok-4.3,0.1007315041,16
BANCO-005,16,google/gemini-3-flash-preview,0.0680714472,16
BANCO-005,16,anthropic/claude-haiku-4.5,0.0890664925,16
BANCO-005,16,google/gemma-4-26b-a4b-it,0.0735976885,16
BANCO-005,16,deepseek/deepseek-v4-flash,0.1072219454,16
BANCO-005,16,minimax/minimax-m3,0.0982992603,16
BANCO-005,16,z-ai/glm-5.2,0.0930936085,16
BANCO-005,16,deepseek/deepseek-v4-pro,0.0972839014,16
BANCO-005,16,google/gemma-4-31b-it,0.0841054973,16
BANCO-005,17,openai/gpt-4o,0.1030917171,15
BANCO-005,17,anthropic/claude-sonnet-4.5,0.0862282194,15
BANCO-005,17,mistralai/ministral-14b-2512,0.1231660851,15
BANCO-005,17,mistralai/mistral-large-2512,0.0885188418,15
BANCO-005,17,meta-llama/llama-3.3-70b-instruct,0.1152486478,15
BANCO-005,17,qwen/qwen3.7-plus,0.0752262707,15
BANCO-005,17,x-ai/grok-4.3,0.1050049524,15
BANCO-005,17,google/gemini-3-flash-preview,0.0758459518,15
BANCO-005,17,anthropic/claude-haiku-4.5,0.0982199321,15
BANCO-005,17,google/gemma-4-26b-a4b-it,0.0908572498,15
BANCO-005,17,deepseek/deepseek-v4-flash,0.0871667940,15
BANCO-005,17,minimax/minimax-m3,0.1339501642,15
BANCO-005,17,z-ai/glm-5.2,0.0924411883,15
BANCO-005,17,deepseek/deepseek-v4-pro,0.0930194411,15
BANCO-005,17,google/gemma-4-31b-it,0.0919301458,15
BANCO-005,18,openai/gpt-4o,0.0979738285,16
BANCO-005,18,anthropic/claude-sonnet-4.5,0.0795865312,16
BANCO-005,18,google/gemini-2.5-flash,0.0790565913,16
BANCO-005,18,mistralai/ministral-14b-2512,0.1138450457,16
BANCO-005,18,mistralai/mistral-large-2512,0.0801845990,16
BANCO-005,18,meta-llama/llama-3.3-70b-instruct,0.1028483921,16
BANCO-005,18,qwen/qwen3.7-plus,0.0715404656,16
BANCO-005,18,x-ai/grok-4.3,0.0979278223,16
BANCO-005,18,google/gemini-3-flash-preview,0.0621170959,16
BANCO-005,18,anthropic/claude-haiku-4.5,0.0863658292,16
BANCO-005,18,google/gemma-4-26b-a4b-it,0.0734011041,16
BANCO-005,18,deepseek/deepseek-v4-flash,0.0683067952,16
BANCO-005,18,minimax/minimax-m3,0.1136712340,16
BANCO-005,18,z-ai/glm-5.2,0.0847537205,16
BANCO-005,18,deepseek/deepseek-v4-pro,0.0858102820,16
BANCO-005,18,google/gemma-4-31b-it,0.0719013579,16
BANCO-005,19,openai/gpt-4o,0.1047852584,15
BANCO-005,19,anthropic/claude-sonnet-4.5,0.0844231400,15
BANCO-005,19,google/gemini-2.5-flash,0.0841781722,15
BANCO-005,19,mistralai/ministral-14b-2512,0.1093556259,15
BANCO-005,19,mistralai/mistral-large-2512,0.0888336546,15
BANCO-005,19,meta-llama/llama-3.3-70b-instruct,0.1101643658,15
BANCO-005,19,qwen/qwen3.7-plus,0.0794256347,15
BANCO-005,19,x-ai/grok-4.3,0.0929674969,15
BANCO-005,19,google/gemini-3-flash-preview,0.0840345734,15
BANCO-005,19,anthropic/claude-haiku-4.5,0.0919888885,15
BANCO-005,19,google/gemma-4-26b-a4b-it,0.0765111186,15
BANCO-005,19,deepseek/deepseek-v4-flash,0.0835336212,15
BANCO-005,19,z-ai/glm-5.2,0.0762340082,15
BANCO-005,19,deepseek/deepseek-v4-pro,0.0768246525,15
BANCO-005,19,google/gemma-4-31b-it,0.0838781685,15
BANCO-005,20,openai/gpt-4o,0.1052750403,16
BANCO-005,20,anthropic/claude-sonnet-4.5,0.0877637935,16
BANCO-005,20,google/gemini-2.5-flash,0.0799773306,16
BANCO-005,20,mistralai/ministral-14b-2512,0.1130746262,16
BANCO-005,20,mistralai/mistral-large-2512,0.1032705561,16
BANCO-005,20,meta-llama/llama-3.3-70b-instruct,0.1143336961,16
BANCO-005,20,qwen/qwen3.7-plus,0.0734152964,16
BANCO-005,20,x-ai/grok-4.3,0.1007628697,16
BANCO-005,20,google/gemini-3-flash-preview,0.0771421235,16
BANCO-005,20,anthropic/claude-haiku-4.5,0.0810448808,16
BANCO-005,20,google/gemma-4-26b-a4b-it,0.0746711325,16
BANCO-005,20,deepseek/deepseek-v4-flash,0.0751291732,16
BANCO-005,20,minimax/minimax-m3,0.1115943939,16
BANCO-005,20,z-ai/glm-5.2,0.0693985238,16
BANCO-005,20,deepseek/deepseek-v4-pro,0.0902801176,16
BANCO-005,20,google/gemma-4-31b-it,0.0838251616,16
BANCO-005,21,openai/gpt-4o,0.0954078738,16
BANCO-005,21,anthropic/claude-sonnet-4.5,0.0864555428,16
BANCO-005,21,google/gemini-2.5-flash,0.0840983764,16
BANCO-005,21,mistralai/ministral-14b-2512,0.1115463715,16
BANCO-005,21,mistralai/mistral-large-2512,0.0918585474,16
BANCO-005,21,meta-llama/llama-3.3-70b-instruct,0.1014592057,16
BANCO-005,21,qwen/qwen3.7-plus,0.0777603577,16
BANCO-005,21,x-ai/grok-4.3,0.0919194076,16
BANCO-005,21,google/gemini-3-flash-preview,0.0731375515,16
BANCO-005,21,anthropic/claude-haiku-4.5,0.0817413495,16
BANCO-005,21,google/gemma-4-26b-a4b-it,0.0745701988,16
BANCO-005,21,deepseek/deepseek-v4-flash,0.0841535259,16
BANCO-005,21,minimax/minimax-m3,0.0879189093,16
BANCO-005,21,z-ai/glm-5.2,0.0750582653,16
BANCO-005,21,deepseek/deepseek-v4-pro,0.0877777138,16
BANCO-005,21,google/gemma-4-31b-it,0.0700284511,16
BANCO-005,22,openai/gpt-4o,0.0994227443,16
BANCO-005,22,anthropic/claude-sonnet-4.5,0.0850929421,16
BANCO-005,22,google/gemini-2.5-flash,0.0846803587,16
BANCO-005,22,mistralai/ministral-14b-2512,0.0936085579,16
BANCO-005,22,mistralai/mistral-large-2512,0.1043688672,16
BANCO-005,22,meta-llama/llama-3.3-70b-instruct,0.0985301833,16
BANCO-005,22,qwen/qwen3.7-plus,0.0682070121,16
BANCO-005,22,x-ai/grok-4.3,0.1050112532,16
BANCO-005,22,google/gemini-3-flash-preview,0.0632488745,16
BANCO-005,22,anthropic/claude-haiku-4.5,0.0924260413,16
BANCO-005,22,google/gemma-4-26b-a4b-it,0.0774827179,16
BANCO-005,22,deepseek/deepseek-v4-flash,0.0768041874,16
BANCO-005,22,minimax/minimax-m3,0.0936714781,16
BANCO-005,22,z-ai/glm-5.2,0.0738656655,16
BANCO-005,22,deepseek/deepseek-v4-pro,0.0820969180,16
BANCO-005,22,google/gemma-4-31b-it,0.0808158161,16
BANCO-005,23,openai/gpt-4o,0.1118794796,16
BANCO-005,23,anthropic/claude-sonnet-4.5,0.0711927272,16
BANCO-005,23,google/gemini-2.5-flash,0.0879290698,16
BANCO-005,23,mistralai/ministral-14b-2512,0.1014144378,16
BANCO-005,23,mistralai/mistral-large-2512,0.1028553398,16
BANCO-005,23,meta-llama/llama-3.3-70b-instruct,0.1034652017,16
BANCO-005,23,qwen/qwen3.7-plus,0.0758980911,16
BANCO-005,23,x-ai/grok-4.3,0.0881357433,16
BANCO-005,23,google/gemini-3-flash-preview,0.0718066383,16
BANCO-005,23,anthropic/claude-haiku-4.5,0.0722442047,16
BANCO-005,23,google/gemma-4-26b-a4b-it,0.0704258372,16
BANCO-005,23,deepseek/deepseek-v4-flash,0.0775143514,16
BANCO-005,23,minimax/minimax-m3,0.0981894608,16
BANCO-005,23,z-ai/glm-5.2,0.0770383018,16
BANCO-005,23,deepseek/deepseek-v4-pro,0.1013756675,16
BANCO-005,23,google/gemma-4-31b-it,0.0823375411,16
BANCO-005,24,openai/gpt-4o,0.0910179561,15
BANCO-005,24,anthropic/claude-sonnet-4.5,0.0816841739,15
BANCO-005,24,google/gemini-2.5-flash,0.0788963344,15
BANCO-005,24,mistralai/ministral-14b-2512,0.0931314091,15
BANCO-005,24,mistralai/mistral-large-2512,0.0981222879,15
BANCO-005,24,meta-llama/llama-3.3-70b-instruct,0.1089136229,15
BANCO-005,24,qwen/qwen3.7-plus,0.0647454178,15
BANCO-005,24,x-ai/grok-4.3,0.0801753210,15
BANCO-005,24,google/gemini-3-flash-preview,0.0664764591,15
BANCO-005,24,anthropic/claude-haiku-4.5,0.0976865565,15
BANCO-005,24,google/gemma-4-26b-a4b-it,0.0667916522,15
BANCO-005,24,deepseek/deepseek-v4-flash,0.1082138570,15
BANCO-005,24,z-ai/glm-5.2,0.0760646233,15
BANCO-005,24,deepseek/deepseek-v4-pro,0.0880750517,15
BANCO-005,24,google/gemma-4-31b-it,0.0864327067,15
BANCO-005,25,openai/gpt-4o,0.0968199686,16
BANCO-005,25,anthropic/claude-sonnet-4.5,0.0831312147,16
BANCO-005,25,google/gemini-2.5-flash,0.0708293562,16
BANCO-005,25,mistralai/ministral-14b-2512,0.1051010067,16
BANCO-005,25,mistralai/mistral-large-2512,0.0928916660,16
BANCO-005,25,meta-llama/llama-3.3-70b-instruct,0.1111643716,16
BANCO-005,25,qwen/qwen3.7-plus,0.0746458725,16
BANCO-005,25,x-ai/grok-4.3,0.0956545868,16
BANCO-005,25,google/gemini-3-flash-preview,0.0731897938,16
BANCO-005,25,anthropic/claude-haiku-4.5,0.0876646577,16
BANCO-005,25,google/gemma-4-26b-a4b-it,0.0776535744,16
BANCO-005,25,deepseek/deepseek-v4-flash,0.0686707195,16
BANCO-005,25,minimax/minimax-m3,0.0917112131,16
BANCO-005,25,z-ai/glm-5.2,0.0759890917,16
BANCO-005,25,deepseek/deepseek-v4-pro,0.0771260752,16
BANCO-005,25,google/gemma-4-31b-it,0.0843598437,16
BANCO-005,26,openai/gpt-4o,0.1089148817,16
BANCO-005,26,anthropic/claude-sonnet-4.5,0.0741137734,16
BANCO-005,26,google/gemini-2.5-flash,0.0856766529,16
BANCO-005,26,mistralai/ministral-14b-2512,0.1026471444,16
BANCO-005,26,mistralai/mistral-large-2512,0.1037731439,16
BANCO-005,26,meta-llama/llama-3.3-70b-instruct,0.0991301034,16
BANCO-005,26,qwen/qwen3.7-plus,0.0746032892,16
BANCO-005,26,x-ai/grok-4.3,0.1053997322,16
BANCO-005,26,google/gemini-3-flash-preview,0.0750196198,16
BANCO-005,26,anthropic/claude-haiku-4.5,0.0950188055,16
BANCO-005,26,google/gemma-4-26b-a4b-it,0.0675706780,16
BANCO-005,26,deepseek/deepseek-v4-flash,0.0831944686,16
BANCO-005,26,minimax/minimax-m3,0.0833836718,16
BANCO-005,26,z-ai/glm-5.2,0.0996510281,16
BANCO-005,26,deepseek/deepseek-v4-pro,0.0987922117,16
BANCO-005,26,google/gemma-4-31b-it,0.0869007743,16
BANCO-005,27,openai/gpt-4o,0.1067844962,16
BANCO-005,27,anthropic/claude-sonnet-4.5,0.0819904086,16
BANCO-005,27,google/gemini-2.5-flash,0.0928347439,16
BANCO-005,27,mistralai/ministral-14b-2512,0.1097714577,16
BANCO-005,27,mistralai/mistral-large-2512,0.1070450504,16
BANCO-005,27,meta-llama/llama-3.3-70b-instruct,0.1054131108,16
BANCO-005,27,qwen/qwen3.7-plus,0.0748396217,16
BANCO-005,27,x-ai/grok-4.3,0.0936170728,16
BANCO-005,27,google/gemini-3-flash-preview,0.0736457734,16
BANCO-005,27,anthropic/claude-haiku-4.5,0.0972448283,16
BANCO-005,27,google/gemma-4-26b-a4b-it,0.0802132481,16
BANCO-005,27,deepseek/deepseek-v4-flash,0.0808468625,16
BANCO-005,27,minimax/minimax-m3,0.1112857371,16
BANCO-005,27,z-ai/glm-5.2,0.1083734127,16
BANCO-005,27,deepseek/deepseek-v4-pro,0.0940965423,16
BANCO-005,27,google/gemma-4-31b-it,0.0814490331,16
BANCO-005,28,openai/gpt-4o,0.1025128005,14
BANCO-005,28,anthropic/claude-sonnet-4.5,0.0977444264,14
BANCO-005,28,google/gemini-2.5-flash,0.0783702163,14
BANCO-005,28,mistralai/ministral-14b-2512,0.1171507457,14
BANCO-005,28,mistralai/mistral-large-2512,0.1041969796,14
BANCO-005,28,meta-llama/llama-3.3-70b-instruct,0.1105867306,14
BANCO-005,28,qwen/qwen3.7-plus,0.0756604300,14
BANCO-005,28,x-ai/grok-4.3,0.0959864893,14
BANCO-005,28,google/gemini-3-flash-preview,0.0772832862,14
BANCO-005,28,anthropic/claude-haiku-4.5,0.0940500348,14
BANCO-005,28,google/gemma-4-26b-a4b-it,0.0809950713,14
BANCO-005,28,z-ai/glm-5.2,0.0992735115,14
BANCO-005,28,deepseek/deepseek-v4-pro,0.0842112880,14
BANCO-005,28,google/gemma-4-31b-it,0.0825901036,14
BANCO-005,29,openai/gpt-4o,0.0961693238,15
BANCO-005,29,anthropic/claude-sonnet-4.5,0.0754737248,15
BANCO-005,29,google/gemini-2.5-flash,0.0770686653,15
BANCO-005,29,mistralai/ministral-14b-2512,0.0939892403,15
BANCO-005,29,mistralai/mistral-large-2512,0.1023836638,15
BANCO-005,29,meta-llama/llama-3.3-70b-instruct,0.0912225901,15
BANCO-005,29,qwen/qwen3.7-plus,0.0653035511,15
BANCO-005,29,x-ai/grok-4.3,0.0953333780,15
BANCO-005,29,google/gemini-3-flash-preview,0.0712798205,15
BANCO-005,29,anthropic/claude-haiku-4.5,0.0810753005,15
BANCO-005,29,google/gemma-4-26b-a4b-it,0.0703647176,15
BANCO-005,29,deepseek/deepseek-v4-flash,0.0643160095,15
BANCO-005,29,z-ai/glm-5.2,0.0763356373,15
BANCO-005,29,deepseek/deepseek-v4-pro,0.0721488117,15
BANCO-005,29,google/gemma-4-31b-it,0.0718498343,15
BANCO-005,30,openai/gpt-4o,0.0985347710,16
BANCO-005,30,anthropic/claude-sonnet-4.5,0.0890042473,16
BANCO-005,30,google/gemini-2.5-flash,0.0938681604,16
BANCO-005,30,mistralai/ministral-14b-2512,0.1229230688,16
BANCO-005,30,mistralai/mistral-large-2512,0.0916183897,16
BANCO-005,30,meta-llama/llama-3.3-70b-instruct,0.1091445696,16
BANCO-005,30,qwen/qwen3.7-plus,0.0792430345,16
BANCO-005,30,x-ai/grok-4.3,0.1095063852,16
BANCO-005,30,google/gemini-3-flash-preview,0.0700251990,16
BANCO-005,30,anthropic/claude-haiku-4.5,0.0757512930,16
BANCO-005,30,google/gemma-4-26b-a4b-it,0.0806345204,16
BANCO-005,30,deepseek/deepseek-v4-flash,0.0748042765,16
BANCO-005,30,minimax/minimax-m3,0.0885860076,16
BANCO-005,30,z-ai/glm-5.2,0.0788779514,16
BANCO-005,30,deepseek/deepseek-v4-pro,0.0886822314,16
BANCO-005,30,google/gemma-4-31b-it,0.0942674670,16
BANCO-006,1,openai/gpt-4o,0.1025838320,15
BANCO-006,1,anthropic/claude-sonnet-4.5,0.0888444439,15
BANCO-006,1,google/gemini-2.5-flash,0.0852193314,15
BANCO-006,1,mistralai/ministral-14b-2512,0.1059984404,15
BANCO-006,1,mistralai/mistral-large-2512,0.0947642339,15
BANCO-006,1,meta-llama/llama-3.3-70b-instruct,0.1138535050,15
BANCO-006,1,qwen/qwen3.7-plus,0.0770274601,15
BANCO-006,1,x-ai/grok-4.3,0.1104513622,15
BANCO-006,1,google/gemini-3-flash-preview,0.0815585996,15
BANCO-006,1,anthropic/claude-haiku-4.5,0.0947396092,15
BANCO-006,1,google/gemma-4-26b-a4b-it,0.0827161363,15
BANCO-006,1,deepseek/deepseek-v4-flash,0.0763008444,15
BANCO-006,1,z-ai/glm-5.2,0.0927557283,15
BANCO-006,1,deepseek/deepseek-v4-pro,0.1019063251,15
BANCO-006,1,google/gemma-4-31b-it,0.0698657903,15
BANCO-006,2,openai/gpt-4o,0.0906278456,16
BANCO-006,2,anthropic/claude-sonnet-4.5,0.0950143242,16
BANCO-006,2,google/gemini-2.5-flash,0.0757456987,16
BANCO-006,2,mistralai/ministral-14b-2512,0.1033101287,16
BANCO-006,2,mistralai/mistral-large-2512,0.1018707645,16
BANCO-006,2,meta-llama/llama-3.3-70b-instruct,0.1102162455,16
BANCO-006,2,qwen/qwen3.7-plus,0.0736399236,16
BANCO-006,2,x-ai/grok-4.3,0.0938809365,16
BANCO-006,2,google/gemini-3-flash-preview,0.0673697373,16
BANCO-006,2,anthropic/claude-haiku-4.5,0.0911244429,16
BANCO-006,2,google/gemma-4-26b-a4b-it,0.0675421540,16
BANCO-006,2,deepseek/deepseek-v4-flash,0.0688468531,16
BANCO-006,2,minimax/minimax-m3,0.0900554994,16
BANCO-006,2,z-ai/glm-5.2,0.0689578495,16
BANCO-006,2,deepseek/deepseek-v4-pro,0.0903914392,16
BANCO-006,2,google/gemma-4-31b-it,0.0665967162,16
BANCO-006,3,openai/gpt-4o,0.1107865739,16
BANCO-006,3,anthropic/claude-sonnet-4.5,0.0717503144,16
BANCO-006,3,google/gemini-2.5-flash,0.0791007546,16
BANCO-006,3,mistralai/ministral-14b-2512,0.0978901731,16
